region,year,month,IBMR,sal_SMSCG_median,sal_SMSCG_l95,sal_SMSCG_u95,sal_sumX2_low_median,sal_sumX2_low_l95,sal_sumX2_low_u95,sal_sumX2_hi_median,sal_sumX2_hi_l95,sal_sumX2_hi_u95,sal_fallX2_low_median,sal_fallX2_low_l95,sal_fallX2_low_u95,sal_fallX2_hi_median,sal_fallX2_hi_l95,sal_fallX2_hi_u95,sal_base_median,sal_base_l95,sal_base_u95
Confluence,1995,2,othcalad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,2,othcaljuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,2,othclad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,2,othcyc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,2,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,2,pdiapfor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,3,acartela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,3,allcopnaup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,3,daphnia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,3,eurytem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,3,limno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,3,mysid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,3,othcalad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,3,othcaljuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,3,othclad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,3,othcyc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,3,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,3,pdiapfor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,4,acartela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,4,allcopnaup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,4,daphnia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,4,eurytem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,4,limno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,4,mysid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,4,othcalad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,4,othcaljuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,4,othclad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,4,othcyc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,4,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,4,pdiapfor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,5,acartela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,5,allcopnaup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,5,daphnia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,5,eurytem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,5,limno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,5,mysid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,5,othcalad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,5,othcaljuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,5,othclad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,5,othcyc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,5,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,5,pdiapfor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,6,acartela,0,0,0,0,0,0,4.700150226450129,3.525850007347546,6.584443881851786,0,0,0,0,0,0,0,0,0
Confluence,1995,6,allcopnaup,0,0,0,0,0,0,-0.09833249839502224,-0.2819431777171423,0.14364721183837065,0,0,0,0,0,0,0,0,0
Confluence,1995,6,daphnia,0,0,0,0,0,0,-0.6368627778617251,-0.727272629047822,-0.5139510479751768,0,0,0,0,0,0,0,0,0
Confluence,1995,6,eurytem,0,0,0,0,0,0,-0.6386231458146026,-0.7412972656560799,-0.5109058184393602,0,0,0,0,0,0,0,0,0
Confluence,1995,6,limno,0,0,0,0,0,0,4.553320218568883,2.7121354171267114,7.408894511237453,0,0,0,0,0,0,0,0,0
Confluence,1995,6,mysid,0,0,0,0,0,0,6.659763512696888,3.987150993185778,10.838941417557322,0,0,0,0,0,0,0,0,0
Confluence,1995,6,othcalad,0,0,0,0,0,0,0.3668782593707398,0.0676110479505028,0.7489056080988582,0,0,0,0,0,0,0,0,0
Confluence,1995,6,othcaljuv,0,0,0,0,0,0,-0.2635351381750488,-0.34307222432843415,-0.1734356381269445,0,0,0,0,0,0,0,0,0
Confluence,1995,6,othclad,0,0,0,0,0,0,-0.6630245373242943,-0.7141073598942319,-0.599330242199855,0,0,0,0,0,0,0,0,0
Confluence,1995,6,othcyc,0,0,0,0,0,0,2.978515316663083,1.765942487656478,4.727882314226423,0,0,0,0,0,0,0,0,0
Confluence,1995,6,other,0,0,0,0,0,0,-0.55465388385572445,-0.7154782625761615,-0.30178978330179945,0,0,0,0,0,0,0,0,0
Confluence,1995,6,pdiapfor,0,0,0,0,0,0,-0.20856815174170742,-0.30493731014147457,-0.0965678211135868,0,0,0,0,0,0,0,0,0
Confluence,1995,7,acartela,0,0,0,0,0,0,21.31849115701049,15.273740908511185,31.092366542590362,0,0,0,0,0,0,0,0,0
Confluence,1995,7,allcopnaup,0,0,0,0,0,0,-0.8450912125425287,-0.9282415455272622,-0.6741684648890022,0,0,0,0,0,0,0,0,0
Confluence,1995,7,daphnia,0,0,0,0,0,0,-0.8018813004253394,-0.9162016124297868,-0.6098948052515603,0,0,0,0,0,0,0,0,0
Confluence,1995,7,eurytem,0,0,0,0,0,0,-0.8933323678112096,-1,-0.733233600850346,0,0,0,0,0,0,0,0,0
Confluence,1995,7,limno,0,0,0,0,0,0,57.24010059301723,27.899707208074627,115.53619921018053,0,0,0,0,0,0,0,0,0
Confluence,1995,7,mysid,0,0,0,0,0,0,12.165787408295092,5.11709809212869,29.420012031950677,0,0,0,0,0,0,0,0,0
Confluence,1995,7,othcalad,0,0,0,0,0,0,-0.9302757361746659,-0.9531619405201133,-0.8927288596776025,0,0,0,0,0,0,0,0,0
Confluence,1995,7,othcaljuv,0,0,0,0,0,0,-0.9216103083559726,-0.9361395821522461,-0.9038070842815455,0,0,0,0,0,0,0,0,0
Confluence,1995,7,othclad,0,0,0,0,0,0,-0.9434376213805435,-0.9594586801816236,-0.9242089641104937,0,0,0,0,0,0,0,0,0
Confluence,1995,7,othcyc,0,0,0,0,0,0,48.238659905615656,23.94415644290384,93.9443858435376,0,0,0,0,0,0,0,0,0
Confluence,1995,7,other,0,0,0,0,0,0,0.4278109860080025,-0.4057819007317923,2.4121523354350938,0,0,0,0,0,0,0,0,0
Confluence,1995,7,pdiapfor,0,0,0,0,0,0,-0.8482713568125182,-0.89230896292847806,-0.7955512602419023,0,0,0,0,0,0,0,0,0
Confluence,1995,8,acartela,0,0,0,0.5834279923532373,0.3866271641973866,0.8365159343149835,3.7842483348315783,2.3242421976713223,6.096428156765633,0,0,0,3.29760065764518,1.960236386170793,5.494239506728514,0,0,0
Confluence,1995,8,allcopnaup,0,0,0,-0.16480856266174912,-0.245020500194114,-0.06150764397178118,-0.9179743431943292,-0.9746731890549833,-0.8044258580344718,0,0,0,-0.5772993196098273,-0.7129194609648484,-0.3620438818430823,0,0,0
Confluence,1995,8,daphnia,0,0,0,-0.4417625456319896,-1,Inf,0.052817847970833394,-1,Inf,0,0,0,-0.742410168554814,-1,Inf,0,0,0
Confluence,1995,8,eurytem,0,0,0,3.0379816326615203,0.40352422803829857,Inf,1.0804822374180412,-1,Inf,0,0,0,8.519931710252544,0.7428140090954148,Inf,0,0,0
Confluence,1995,8,limno,0,0,0,1.3351390227003355,0.8761105814542034,1.8762775932751254,24.449347722199622,12.482213639362845,49.80939155360725,0,0,0,13.509038699447334,7.295754602683348,24.25420371836268,0,0,0
Confluence,1995,8,mysid,0,0,0,0.6010001150384296,0.3096695197839753,0.9870889436836343,1.641093063112454,0.302005956669427,4.108152633005855,0,0,0,3.398797305468431,1.4913021036363578,7.171867776779716,0,0,0
Confluence,1995,8,othcalad,0,0,0,-0.36878629296147347,-0.47534123756908686,-0.2428710639110069,-0.8848852070466942,-0.9328458807250158,-0.8014782568435217,0,0,0,-0.8311134153664212,-0.8951539898373156,-0.7274742255559599,0,0,0
Confluence,1995,8,othcaljuv,0,0,0,-0.22537497249833147,-0.2870936909302823,-0.16168803631634637,-0.9095475344361588,-0.9308173914477584,-0.8838608136234694,0,0,0,-0.6872768714704203,-0.7539109714125882,-0.61171718956529,0,0,0
Confluence,1995,8,othclad,0,0,0,-0.3514383491730611,-0.4154056137987428,-0.2805365735227233,-0.9120011887854028,-0.938875940290153,-0.8744883339077661,0,0,0,-0.7743827298495884,-0.8298400820102844,-0.709673666614243,0,0,0
Confluence,1995,8,othcyc,0,0,0,1.2052432052454545,0.8212445617808091,1.687317230726982,28.110020329059807,15.02187246101369,49.94963438041874,0,0,0,11.503473664758772,6.521813727378802,19.983379196192317,0,0,0
Confluence,1995,8,other,0,0,0,-0.0767259903775721,-0.2667109990343011,0.1666411523068513,4.676299805097466,1.5183467852602304,11.562339120738407,0,0,0,0.06398250358852964,-0.4242663076017924,1.0351195270757654,0,0,0
Confluence,1995,8,pdiapfor,0,0,0,-0.13849527867213274,-0.198127957323422,-0.07357286598480922,-0.8173474913763932,-0.8795253725080372,-0.7357299956636935,0,0,0,-0.4847053057178986,-0.6008003559486974,-0.34316845939669094,0,0,0
Confluence,1995,9,acartela,0,0,0,-0.5854189010470486,-0.7315643594106611,-0.36239854200639904,-0.31729395539086946,-0.5310486762778818,-0.028865489780907548,-0.5854189010470486,-0.7315643594106611,-0.36239854200639904,-0.0528697725195898,-0.10452063364987108,-1.5668999081093815e-4,0,0,0
Confluence,1995,9,allcopnaup,0,0,0,9.285626065030064,1.636980414237209,Inf,1.8354928504171895,-0.41046593136967735,Inf,9.285626065030064,1.636980414237209,Inf,-0.02474602799613823,-0.3388695175217653,2.241420445720961,0,0,0
Confluence,1995,9,daphnia,0,0,0,-1,-1,Inf,-1,-1,Inf,-1,-1,Inf,-0.15525474855273738,-1,Inf,0,0,0
Confluence,1995,9,eurytem,0,0,0,0.8698445165836982,-0.7755958560482895,65.99591093350796,2.0287336184254485,-0.14329642843531162,153.6127142225345,0.8698445165836982,-0.7755958560482895,65.99591093350796,0.10115367186282732,-0.10933618116934914,3.1070512235605143,0,0,0
Confluence,1995,9,limno,0,0,0,-0.884310452667828,-0.9406124815438927,-0.7744421539956258,-0.4575117685207513,-0.7152048678244275,0.008778444733455865,-0.884310452667828,-0.9406124815438927,-0.7744421539956258,-0.054052922584751965,-0.14322820115040585,0.050952194756269116,0,0,0
Confluence,1995,9,mysid,0,0,0,0.13897381958710175,-0.4207897211163754,1.422014448427854,1.2184720570355394,0.18581000456325944,3.372108375149853,0.13897381958710175,-0.4207897211163754,1.422014448427854,0.11999237798545112,0.015773664295391274,0.23774010434937504,0,0,0
Confluence,1995,9,othcalad,0,0,0,-0.8051327806229533,-0.9161405718501526,-0.6198314092744254,-0.9646690228108065,-0.99555435696779,-0.9238479449137499,-0.8051327806229533,-0.9161405718501526,-0.6198314092744254,-0.32479499321473604,-0.37781040589618,-0.27176244443408143,0,0,0
Confluence,1995,9,othcaljuv,0,0,0,2.3972100270964574,1.5244073866054604,3.5917590437763263,-0.0212787842772686,-0.25000266626068907,0.25177951337461896,2.3972100270964574,1.5244073866054604,3.5917590437763263,-0.08521955460922287,-0.11737656102292957,-0.0485284273060718,0,0,0
Confluence,1995,9,othclad,0,0,0,6.7384703147296525,3.701397937350958,11.353109758830682,1.5368952408543495,0.6615668180481915,3.030035690483764,6.7384703147296525,3.701397937350958,11.353109758830682,0.08804307059299449,0.015276102832848845,0.17593118333152435,0,0,0
Confluence,1995,9,othcyc,0,0,0,-0.9070443673637318,-0.9482147339848906,-0.8160947295507961,-0.6201907994600497,-0.7840743910877552,-0.3027551042526911,-0.9070443673637318,-0.9482147339848906,-0.8160947295507961,-0.09146629409576139,-0.17338704771053076,-0.007365469202964226,0,0,0
Confluence,1995,9,other,0,0,0,-0.7617273298464672,-0.8968985423905723,-0.4289321531608292,-0.4162655893840723,-0.724143347077121,0.2117657145309987,-0.7617273298464672,-0.8968985423905723,-0.4289321531608292,0.013311386638775196,-0.09847822967890442,0.13081687490831886,0,0,0
Confluence,1995,9,pdiapfor,0,0,0,0.9205156891986869,0.22482435757027425,2.115008978888753,0.29808625902920205,-0.11920224153604546,0.9877211833985201,0.9205156891986869,0.22482435757027425,2.115008978888753,0.038148105925505923,-0.016875592535372377,0.09462777629594146,0,0,0
Confluence,1995,10,acartela,0,0,0,0,0,0,0,0,0,0.2228635989612134,0.15330109496429328,0.2966547250441023,1.3430147829014911,0.5569277642061881,2.5557941722432633,0,0,0
Confluence,1995,10,allcopnaup,0,0,0,0,0,0,0,0,0,-0.16760808193022592,-0.33268968477271654,-0.04457711066036264,-0.7531782888633854,-1,0.16893140493172637,0,0,0
Confluence,1995,10,daphnia,0,0,0,0,0,0,0,0,0,-0.03144057960267529,-0.6800616055592353,Inf,-0.5395365317495731,-1,Inf,0,0,0
Confluence,1995,10,eurytem,0,0,0,0,0,0,0,0,0,0.4247904228579287,0.22265150517447366,1.2015677323575993,-0.0641674542480477,-0.7116561840838965,3.065956569213114,0,0,0
Confluence,1995,10,limno,0,0,0,0,0,0,0,0,0,0.46459227206181086,0.33376633797955385,0.6133183945976586,4.627529205563995,1.8007261566842079,10.030841229997405,0,0,0
Confluence,1995,10,mysid,0,0,0,0,0,0,0,0,0,0.1350841540023536,0.026268371106818563,0.26849347931906,-0.04985729185909189,-0.55438102459707,0.8771121168048001,0,0,0
Confluence,1995,10,othcalad,0,0,0,0,0,0,0,0,0,-0.3790524240961141,-0.7318963420966108,-0.2687827013732588,10.099728849274323,4.325916890969177,35.94142062179557,0,0,0
Confluence,1995,10,othcaljuv,0,0,0,0,0,0,0,0,0,-0.11882750809829891,-0.15197373822766747,-0.08574002390702067,-0.5235357656317661,-0.6422051456033123,-0.3729341290344099,0,0,0
Confluence,1995,10,othclad,0,0,0,0,0,0,0,0,0,-0.18851030775670602,-0.22672988763936064,-0.1518268902861496,-0.873217747769861,-0.9202405295377002,-0.8001034894536465,0,0,0
Confluence,1995,10,othcyc,0,0,0,0,0,0,0,0,0,0.341829556381095,0.23603673166675265,0.462612125277865,4.487910632530985,1.8427174124356778,8.77502247225549,0,0,0
Confluence,1995,10,other,0,0,0,0,0,0,0,0,0,0.08029041190481576,-0.024410527589307382,0.20187824593344575,0.06262163612580435,-0.5213629288180665,1.4895443128994559,0,0,0
Confluence,1995,10,pdiapfor,0,0,0,0,0,0,0,0,0,0.012007659664660018,-0.03449432220883635,0.06148477927876387,-0.05190630464691891,-0.3924636413766925,0.3941336525701725,0,0,0
Confluence,1995,11,acartela,0,0,0,0,0,0,0,0,0,-0.08267804084294042,-0.24138195766609746,0.10630273197535245,0.021875261197182756,-0.2368086380939768,0.35220951415682494,0,0,0
Confluence,1995,11,allcopnaup,0,0,0,0,0,0,0,0,0,0.34646257470500075,-0.30809442736102705,Inf,-0.18471382580796983,-1,2.7258822855939853,0,0,0
Confluence,1995,11,daphnia,0,0,0,0,0,0,0,0,0,0.4221819471924825,0.04046572121598964,1.0005040808166656,-0.5020080612879478,-0.7377324546298621,-0.30005041863005144,0,0,0
Confluence,1995,11,eurytem,0,0,0,0,0,0,0,0,0,0.04496949243902364,-0.37751977519849556,0.8039667227508376,0.2639465569878492,-0.17336122620674368,1.0928695125465677,0,0,0
Confluence,1995,11,limno,0,0,0,0,0,0,0,0,0,-0.2997453034121566,-0.46024102616682955,-0.1058358147840627,0.514025731257914,0.08073632975926359,1.239335237774354,0,0,0
Confluence,1995,11,mysid,0,0,0,0,0,0,0,0,0,-0.23773038624532794,-0.4005736251072038,-0.05627170200667189,0.13649946147643033,-0.24417797145743964,0.7871173064266999,0,0,0
Confluence,1995,11,othcalad,0,0,0,0,0,0,0,0,0,0.5607921657952069,0.08429971271445083,1.5978799434289215,0.2915719846438932,-0.22971213770830384,1.2274592891334484,0,0,0
Confluence,1995,11,othcaljuv,0,0,0,0,0,0,0,0,0,0.3300647738384196,0.19294277224910064,0.4893167006866163,-0.3050654258015406,-0.41567429380313214,-0.1814524262875765,0,0,0
Confluence,1995,11,othclad,0,0,0,0,0,0,0,0,0,0.5027090211352705,0.2550115094003709,0.7820669909005025,-0.5288360052471243,-0.6216472174178034,-0.4239115555227024,0,0,0
Confluence,1995,11,othcyc,0,0,0,0,0,0,0,0,0,-0.1793529714216102,-0.3474287435517113,0.04041938189339775,0.39987448400830805,0.0032876992966385434,0.9246370430431073,0,0,0
Confluence,1995,11,other,0,0,0,0,0,0,0,0,0,0.39808132353682407,0.028317651208673324,0.8278541265766366,-0.3981739926590113,-0.5721420312641201,-0.09729005593348924,0,0,0
Confluence,1995,11,pdiapfor,0,0,0,0,0,0,0,0,0,-0.17668676226535326,-0.2682154251801627,-0.06709659857449866,0.14137883015376904,-0.031180189166854118,0.34584476769231726,0,0,0
Confluence,1995,12,acartela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,12,allcopnaup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,12,daphnia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,12,eurytem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,12,limno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,12,mysid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,12,othcalad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,12,othcaljuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,12,othclad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,12,othcyc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,12,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1995,12,pdiapfor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,1,acartela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,1,allcopnaup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,1,daphnia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,1,eurytem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,1,limno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,1,mysid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,1,othcalad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,1,othcaljuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,1,othclad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,1,othcyc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,1,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,1,pdiapfor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,2,acartela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,2,allcopnaup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,2,daphnia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,2,eurytem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,2,limno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,2,mysid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,2,othcalad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,2,othcaljuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,2,othclad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,2,othcyc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,2,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,2,pdiapfor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,3,acartela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,3,allcopnaup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,3,daphnia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,3,eurytem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,3,limno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,3,mysid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,3,othcalad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,3,othcaljuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,3,othclad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,3,othcyc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,3,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,3,pdiapfor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,4,acartela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,4,allcopnaup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,4,daphnia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,4,eurytem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,4,limno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,4,mysid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,4,othcalad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,4,othcaljuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,4,othclad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,4,othcyc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,4,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,4,pdiapfor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,5,acartela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,5,allcopnaup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,5,daphnia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,5,eurytem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,5,limno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,5,mysid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,5,othcalad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,5,othcaljuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,5,othclad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confluence,1996,5,othcyc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
